xField[m],yField[m]
0.000000,72.000000
0.000000,0.000000
118.000000,0.000000
118.000000,72.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20181031T183205600,58.210771,37.259605,46.371438,6.228629,2.730600,1.076302e+02,NaN,NaN
20181031T183205700,58.207253,37.266448,46.371438,6.228629,2.518920,1.076302e+02,NaN,NaN
20181031T183205800,58.210771,37.259605,46.371438,6.228629,2.397240,1.078731e+02,NaN,NaN
20181031T183205900,58.214288,37.252761,46.371438,6.228629,2.215080,1.078731e+02,NaN,NaN
20181031T183206000,58.234062,37.262924,46.371439,6.228629,2.066400,1.078731e+02,NaN,NaN
20181031T183206100,58.253171,37.298699,46.371439,6.228629,1.922040,1.078731e+02,NaN,NaN
20181031T183206200,58.289202,37.325868,46.371439,6.228629,1.768680,1.078731e+02,NaN,NaN
20181031T183206300,58.321051,37.385493,46.371440,6.228628,1.568520,1.078731e+02,NaN,NaN
20181031T183206400,58.349382,37.451963,46.371440,6.228627,1.400760,1.078731e+02,NaN,NaN
20181031T183206500,58.398817,37.477370,46.371441,6.228627,1.306440,1.078731e+02,NaN,NaN
20181031T183206600,58.438365,37.497695,46.371441,6.228627,1.261440,1.078731e+02,NaN,NaN
20181031T183206700,58.464509,37.519783,46.371442,6.228627,1.294920,1.080557e+02,NaN,NaN
20181031T183206800,58.473732,37.550477,46.371442,6.228627,1.325880,1.080557e+02,NaN,NaN
20181031T183206900,58.486471,37.574327,46.371442,6.228627,1.376640,1.080557e+02,NaN,NaN
20181031T183207000,58.482954,37.581171,46.371442,6.228627,1.356120,1.080557e+02,NaN,NaN
20181031T183207100,58.485806,37.599939,46.371442,6.228626,1.301040,1.080557e+02,NaN,NaN
20181031T183207200,58.502728,37.591333,46.371442,6.228627,1.204920,1.080557e+02,NaN,NaN
20181031T183207300,58.485806,37.599939,46.371442,6.228626,1.039320,1.080557e+02,NaN,NaN
20181031T183207400,58.479436,37.588014,46.371442,6.228627,0.857880,1.080557e+02,NaN,NaN
20181031T183207500,58.459662,37.577852,46.371442,6.228627,0.753480,1.082080e+02,NaN,NaN
20181031T183207600,58.420114,37.557526,46.371441,6.228627,0.708120,1.082080e+02,NaN,NaN
20181031T183207700,58.377049,37.544045,46.371441,6.228626,0.723960,1.082080e+02,NaN,NaN
20181031T183207800,58.324096,37.525482,46.371440,6.228626,0.795960,1.082080e+02,NaN,NaN
20181031T183207900,58.288066,37.498312,46.371440,6.228626,0.879120,1.082080e+02,NaN,NaN
20181031T183208000,58.245000,37.484831,46.371440,6.228626,0.994680,1.082080e+02,NaN,NaN
20181031T183208100,58.198417,37.478193,46.371439,6.228626,1.097640,1.082080e+02,NaN,NaN
20181031T183208200,58.185013,37.479955,46.371439,6.228626,1.137600,1.082080e+02,NaN,NaN
20181031T183208300,58.168092,37.488561,46.371439,6.228626,1.211040,1.083244e+02,NaN,NaN
20181031T183208400,58.150505,37.522780,46.371439,6.228625,1.269360,1.083244e+02,NaN,NaN
20181031T183208500,58.132919,37.556999,46.371439,6.228625,1.300320,1.083244e+02,NaN,NaN
20181031T183208600,58.107633,37.630518,46.371439,6.228624,1.337400,1.083244e+02,NaN,NaN
20181031T183208700,58.075977,37.692111,46.371439,6.228623,1.372320,1.083244e+02,NaN,NaN
20181031T183208800,58.078830,37.710880,46.371439,6.228623,1.303560,1.083244e+02,NaN,NaN
20181031T183208900,58.030918,37.755467,46.371439,6.228622,1.283040,1.083244e+02,NaN,NaN
20181031T183209000,57.976635,37.788130,46.371439,6.228621,1.292400,1.083244e+02,NaN,NaN
20181031T183209100,57.932905,37.800261,46.371438,6.228621,1.298880,1.083244e+02,NaN,NaN
20181031T183209200,57.886323,37.793623,46.371438,6.228621,1.400400,1.084233e+02,NaN,NaN
20181031T183209300,57.840405,37.761372,46.371438,6.228621,1.505880,1.084233e+02,NaN,NaN
20181031T183209400,57.821960,37.699984,46.371437,6.228621,1.584000,1.084233e+02,NaN,NaN
20181031T183209500,57.772525,37.674577,46.371437,6.228621,1.644120,1.084233e+02,NaN,NaN
20181031T183209600,57.742864,37.659333,46.371436,6.228621,1.621800,1.084233e+02,NaN,NaN
20181031T183209700,57.682877,37.654458,46.371436,6.228621,1.607040,1.084233e+02,NaN,NaN
20181031T183209800,57.669473,37.656220,46.371436,6.228621,1.586880,1.084233e+02,NaN,NaN
20181031T183209900,57.649034,37.671670,46.371436,6.228621,1.536840,1.084233e+02,NaN,NaN
20181031T183210000,57.614526,37.714495,46.371436,6.228620,1.472400,1.085095e+02,NaN,NaN
20181031T183210100,57.580018,37.757320,46.371435,6.228619,1.458720,1.085095e+02,NaN,NaN
20181031T183210200,57.592757,37.781170,46.371436,6.228619,1.406160,1.085095e+02,NaN,NaN
20181031T183210300,57.568801,37.803464,46.371436,6.228619,1.333080,1.085095e+02,NaN,NaN
20181031T183210400,57.544180,37.851370,46.371436,6.228618,1.282320,1.085095e+02,NaN,NaN
20181031T183210500,57.518894,37.924889,46.371436,6.228617,1.308240,1.085095e+02,NaN,NaN
20181031T183210600,57.471647,37.943863,46.371435,6.228617,1.294200,1.085095e+02,NaN,NaN
20181031T183210700,57.420882,37.969682,46.371435,6.228616,1.301400,1.085095e+02,NaN,NaN
20181031T183210800,57.370117,37.995500,46.371435,6.228615,1.402920,1.085584e+02,NaN,NaN
20181031T183210900,57.310130,37.990625,46.371434,6.228615,1.508040,1.085584e+02,NaN,NaN
20181031T183211000,57.233222,37.994355,46.371434,6.228614,1.645200,1.085584e+02,NaN,NaN
20181031T183211100,57.156978,37.972473,46.371433,6.228614,1.770120,1.085584e+02,NaN,NaN
20181031T183211200,57.082922,37.994973,46.371432,6.228614,1.880640,1.085584e+02,NaN,NaN
20181031T183211300,57.044896,38.044642,46.371432,6.228613,2.005200,1.085584e+02,NaN,NaN
20181031T183211400,56.980062,38.097835,46.371432,6.228612,2.156400,1.085584e+02,NaN,NaN
20181031T183211500,56.934338,38.186804,46.371432,6.228611,2.275200,1.085584e+02,NaN,NaN
20181031T183211600,56.918939,38.265404,46.371432,6.228610,2.451240,1.086063e+02,NaN,NaN
20181031T183211700,56.876732,38.347529,46.371432,6.228608,2.607120,1.086063e+02,NaN,NaN
20181031T183211800,56.821120,38.431416,46.371432,6.228607,2.733840,1.086063e+02,NaN,NaN
20181031T183211900,56.783759,38.455472,46.371432,6.228607,2.774520,1.086063e+02,NaN,NaN
20181031T183212000,56.702669,38.491659,46.371431,6.228606,2.828520,1.086063e+02,NaN,NaN
20181031T183212100,56.604656,38.536452,46.371431,6.228605,2.897640,1.086063e+02,NaN,NaN
20181031T183212200,56.511491,38.523177,46.371430,6.228604,2.994840,1.086063e+02,NaN,NaN
20181031T183212300,56.434582,38.526907,46.371429,6.228604,3.065760,1.086063e+02,NaN,NaN
20181031T183212400,56.367561,38.535719,46.371429,6.228603,3.067200,1.086063e+02,NaN,NaN
20181031T183212500,56.309762,38.575225,46.371429,6.228602,2.981160,1.086461e+02,NaN,NaN
20181031T183212600,56.258332,38.626656,46.371429,6.228601,2.941920,1.086461e+02,NaN,NaN
20181031T183212700,56.178764,38.732837,46.371428,6.228600,2.946960,1.086461e+02,NaN,NaN
20181031T183212800,56.137221,38.789350,46.371428,6.228599,2.928600,1.086461e+02,NaN,NaN
20181031T183212900,56.087980,38.885162,46.371428,6.228597,3.042360,1.086461e+02,NaN,NaN
20181031T183213000,56.046437,38.941674,46.371428,6.228597,2.996280,1.086461e+02,NaN,NaN
20181031T183213100,55.984456,39.013637,46.371428,6.228595,2.975760,1.086461e+02,NaN,NaN
20181031T183213200,55.930838,39.020686,46.371427,6.228595,2.882520,1.086461e+02,NaN,NaN
20181031T183213300,55.815904,39.074086,46.371427,6.228594,2.905200,1.086770e+02,NaN,NaN
20181031T183213400,55.712187,39.081341,46.371426,6.228593,3.004560,1.086770e+02,NaN,NaN
20181031T183213500,55.618357,39.093678,46.371425,6.228592,3.120480,1.086770e+02,NaN,NaN
20181031T183213600,55.537266,39.129865,46.371425,6.228591,3.174480,1.086770e+02,NaN,NaN
20181031T183213700,55.480132,39.143758,46.371424,6.228591,3.107160,1.086770e+02,NaN,NaN
20181031T183213800,55.455511,39.191665,46.371424,6.228590,3.025080,1.086770e+02,NaN,NaN
20181031T183213900,55.413303,39.273790,46.371424,6.228589,2.948760,1.086770e+02,NaN,NaN
20181031T183214000,55.398569,39.326777,46.371424,6.228588,2.948400,1.086770e+02,NaN,NaN
20181031T183214100,55.348663,39.448202,46.371425,6.228587,2.979360,1.087001e+02,NaN,NaN
20181031T183214200,55.302938,39.537171,46.371425,6.228585,3.073320,1.087001e+02,NaN,NaN
20181031T183214300,55.231734,39.578439,46.371424,6.228584,3.008160,1.087001e+02,NaN,NaN
20181031T183214400,55.167565,39.606020,46.371424,6.228584,2.890800,1.087001e+02,NaN,NaN
20181031T183214500,55.103396,39.633601,46.371423,6.228583,2.798640,1.087001e+02,NaN,NaN
20181031T183214600,55.030005,39.630488,46.371423,6.228582,2.765880,1.087001e+02,NaN,NaN
20181031T183214700,54.950244,39.615450,46.371422,6.228582,2.795760,1.087001e+02,NaN,NaN
20181031T183214800,54.907178,39.601968,46.371422,6.228582,2.800080,1.087001e+02,NaN,NaN
20181031T183214900,54.836640,39.617624,46.371421,6.228582,2.773800,1.087001e+02,NaN,NaN
20181031T183215000,54.802796,39.634836,46.371421,6.228581,2.692800,1.087210e+02,NaN,NaN
20181031T183215100,54.761919,39.665736,46.371421,6.228581,2.538360,1.087210e+02,NaN,NaN
20181031T183215200,54.720376,39.722248,46.371421,6.228580,2.433960,1.087210e+02,NaN,NaN
20181031T183215300,54.705642,39.775236,46.371421,6.228579,2.397960,1.087210e+02,NaN,NaN
20181031T183215400,54.656400,39.871049,46.371421,6.228578,2.445120,1.087210e+02,NaN,NaN
20181031T183215500,54.618375,39.920717,46.371421,6.228577,2.460600,1.087210e+02,NaN,NaN
20181031T183215600,54.572650,40.009686,46.371421,6.228575,2.464200,1.087210e+02,NaN,NaN
20181031T183215700,54.532437,40.014973,46.371420,6.228575,2.356920,1.087210e+02,NaN,NaN
20181031T183215800,54.468268,40.042554,46.371420,6.228574,2.364840,1.087301e+02,NaN,NaN
20181031T183215900,54.384325,40.059972,46.371419,6.228574,2.346480,1.087301e+02,NaN,NaN
20181031T183216000,54.327855,40.048253,46.371419,6.228574,2.432160,1.087301e+02,NaN,NaN
20181031T183216100,54.238207,40.028133,46.371418,6.228573,2.537280,1.087301e+02,NaN,NaN
20181031T183216200,54.148559,40.008014,46.371417,6.228573,2.632320,1.087301e+02,NaN,NaN
20181031T183216300,54.058246,40.013507,46.371417,6.228572,2.694600,1.087301e+02,NaN,NaN
20181031T183216400,54.005294,39.994944,46.371416,6.228572,2.613960,1.087301e+02,NaN,NaN
20181031T183216500,53.951676,40.001994,46.371416,6.228572,2.522160,1.087301e+02,NaN,NaN
20181031T183216600,53.938272,40.003756,46.371416,6.228572,2.344320,1.087079e+02,NaN,NaN
20181031T183216700,53.887507,40.029575,46.371415,6.228571,2.277000,1.087079e+02,NaN,NaN
20181031T183216800,53.863551,40.051868,46.371415,6.228571,2.143800,1.087079e+02,NaN,NaN
20181031T183216900,53.855852,40.091168,46.371415,6.228570,2.014200,1.087079e+02,NaN,NaN
20181031T183217000,53.865074,40.121862,46.371415,6.228570,1.909800,1.087079e+02,NaN,NaN
20181031T183217100,53.824861,40.127149,46.371415,6.228570,1.742040,1.087079e+02,NaN,NaN
20181031T183217200,53.759834,40.059124,46.371414,6.228570,1.654560,1.087079e+02,NaN,NaN
20181031T183217300,53.708876,39.963723,46.371414,6.228571,1.716840,1.087079e+02,NaN,NaN
20181031T183217400,53.648696,39.837628,46.371413,6.228572,1.928160,1.087079e+02,NaN,NaN
20181031T183217500,53.619699,39.796772,46.371412,6.228572,2.013840,1.086526e+02,NaN,NaN
20181031T183217600,53.626734,39.783084,46.371412,6.228572,2.038680,1.086526e+02,NaN,NaN
20181031T183217700,53.597073,39.767840,46.371412,6.228572,2.036520,1.086526e+02,NaN,NaN
20181031T183217800,53.563230,39.785052,46.371412,6.228572,2.080080,1.086526e+02,NaN,NaN
20181031T183217900,53.535756,39.814190,46.371412,6.228572,2.141280,1.086526e+02,NaN,NaN
20181031T183218000,53.496401,39.915084,46.371412,6.228570,2.234880,1.086526e+02,NaN,NaN
20181031T183218100,53.401241,39.978646,46.371411,6.228569,2.431080,1.086526e+02,NaN,NaN
20181031T183218200,53.351999,40.074458,46.371411,6.228567,2.578320,1.086526e+02,NaN,NaN
20181031T183218300,53.321009,40.110439,46.371411,6.228567,2.496960,1.085535e+02,NaN,NaN
20181031T183218400,53.318350,40.212890,46.371412,6.228566,2.374560,1.085535e+02,NaN,NaN
20181031T183218500,53.383377,40.280916,46.371412,6.228565,2.399760,1.085535e+02,NaN,NaN
20181031T183218600,53.378530,40.338985,46.371412,6.228565,2.477520,1.085535e+02,NaN,NaN
20181031T183218700,53.381382,40.357753,46.371413,6.228564,2.530080,1.085535e+02,NaN,NaN
20181031T183218800,53.457626,40.379635,46.371413,6.228565,2.612880,1.085535e+02,NaN,NaN
20181031T183218900,53.487952,40.369267,46.371414,6.228565,2.586960,1.085535e+02,NaN,NaN
20181031T183219000,53.565719,40.461143,46.371415,6.228564,2.667600,1.085535e+02,NaN,NaN
20181031T183219100,53.578652,40.606212,46.371415,6.228563,2.809440,1.084512e+02,NaN,NaN
20181031T183219200,53.581033,40.771813,46.371416,6.228561,3.020040,1.084512e+02,NaN,NaN
20181031T183219300,53.580561,40.918645,46.371417,6.228559,3.353760,1.084512e+02,NaN,NaN
20181031T183219400,53.585130,41.128627,46.371417,6.228557,3.712680,1.084512e+02,NaN,NaN
20181031T183219500,53.586181,41.345453,46.371418,6.228554,4.160880,1.084512e+02,NaN,NaN
20181031T183219600,53.600637,41.560516,46.371419,6.228552,4.713480,1.084512e+02,NaN,NaN
20181031T183219700,53.639049,41.753286,46.371420,6.228550,5.313240,1.084512e+02,NaN,NaN
20181031T183219800,53.569561,41.985768,46.371421,6.228547,5.915520,1.084512e+02,NaN,NaN
20181031T183219900,53.526882,42.214725,46.371421,6.228544,6.641640,1.084512e+02,NaN,NaN
20181031T183220000,53.451025,42.435281,46.371422,6.228541,7.210440,1.083497e+02,NaN,NaN
20181031T183220100,53.401977,42.652313,46.371422,6.228538,7.642800,1.083497e+02,NaN,NaN
20181031T183220200,53.343041,42.864263,46.371423,6.228535,7.925400,1.083497e+02,NaN,NaN
20181031T183220300,53.271366,43.052364,46.371423,6.228533,8.157240,1.083497e+02,NaN,NaN
20181031T183220400,53.224505,43.313777,46.371423,6.228529,8.399880,1.083497e+02,NaN,NaN
20181031T183220500,53.185344,43.535890,46.371424,6.228526,8.574480,1.083497e+02,NaN,NaN
20181031T183220600,53.055869,43.763496,46.371424,6.228523,8.726040,1.083497e+02,NaN,NaN
20181031T183220700,52.899586,43.994627,46.371424,6.228519,8.926560,1.083497e+02,NaN,NaN
20181031T183220800,52.779999,44.227315,46.371424,6.228516,9.097200,1.082471e+02,NaN,NaN
20181031T183220900,52.663929,44.453159,46.371424,6.228513,9.237600,1.082471e+02,NaN,NaN
20181031T183221000,52.470950,44.682733,46.371423,6.228509,9.399600,1.082471e+02,NaN,NaN
20181031T183221100,52.298411,44.896858,46.371423,6.228505,9.547920,1.082471e+02,NaN,NaN
20181031T183221200,52.142986,45.223596,46.371423,6.228501,9.834120,1.082471e+02,NaN,NaN
20181031T183221300,52.022734,45.481896,46.371423,6.228497,10.114560,1.082471e+02,NaN,NaN
20181031T183221400,51.804276,45.663770,46.371422,6.228494,10.293120,1.082471e+02,NaN,NaN
20181031T183221500,51.581636,45.878101,46.371421,6.228490,10.491480,1.082471e+02,NaN,NaN
20181031T183221600,51.399874,46.061532,46.371420,6.228487,10.600560,1.081522e+02,NaN,NaN
20181031T183221700,51.194821,46.241644,46.371419,6.228483,10.620360,1.081522e+02,NaN,NaN
20181031T183221800,51.011730,46.476300,46.371419,6.228480,10.668240,1.081522e+02,NaN,NaN
20181031T183221900,50.857634,46.751812,46.371419,6.228475,10.736640,1.081522e+02,NaN,NaN
20181031T183222000,50.680248,47.024006,46.371418,6.228471,10.815840,1.081522e+02,NaN,NaN
20181031T183222100,50.549444,47.302837,46.371418,6.228467,10.910520,1.081522e+02,NaN,NaN
20181031T183222200,50.405901,47.557819,46.371418,6.228463,10.850040,1.081522e+02,NaN,NaN
20181031T183222300,50.242583,47.802638,46.371418,6.228460,10.833120,1.081522e+02,NaN,NaN
20181031T183222400,50.095523,48.064463,46.371418,6.228456,10.847520,1.081522e+02,NaN,NaN
20181031T183222500,49.970895,48.234000,46.371418,6.228453,10.689840,1.080662e+02,NaN,NaN
20181031T183222600,49.970618,48.502051,46.371419,6.228450,10.624680,1.080662e+02,NaN,NaN
20181031T183222700,49.976710,48.782027,46.371420,6.228447,10.623240,1.080662e+02,NaN,NaN
20181031T183222800,49.968732,49.089379,46.371421,6.228443,10.644120,1.080662e+02,NaN,NaN
20181031T183222900,49.948681,49.347267,46.371422,6.228440,10.618920,1.080662e+02,NaN,NaN
20181031T183223000,50.057825,49.645600,46.371424,6.228437,10.575720,1.080662e+02,NaN,NaN
20181031T183223100,50.102136,49.997127,46.371426,6.228433,10.639800,1.080662e+02,NaN,NaN
20181031T183223200,50.103381,50.335172,46.371427,6.228429,10.780200,1.080662e+02,NaN,NaN
20181031T183223300,50.194939,50.667724,46.371429,6.228426,10.927440,1.079867e+02,NaN,NaN
20181031T183223400,50.445161,50.934745,46.371433,6.228425,11.094480,1.079867e+02,NaN,NaN
20181031T183223500,50.644812,51.348804,46.371436,6.228421,11.591280,1.079867e+02,NaN,NaN
20181031T183223600,50.846457,51.686025,46.371439,6.228418,12.058200,1.079867e+02,NaN,NaN
20181031T183223700,51.049432,51.972021,46.371442,6.228416,12.417840,1.079867e+02,NaN,NaN
20181031T183223800,51.261823,52.409930,46.371445,6.228412,12.885480,1.079867e+02,NaN,NaN
20181031T183223900,51.450922,52.844521,46.371448,6.228409,13.473000,1.079867e+02,NaN,NaN
20181031T183224000,51.777388,53.133423,46.371452,6.228407,13.956840,1.079867e+02,NaN,NaN
20181031T183224100,52.080756,53.540227,46.371456,6.228404,14.382720,1.079225e+02,NaN,NaN
20181031T183224200,52.374902,53.916336,46.371460,6.228402,14.828400,1.079225e+02,NaN,NaN
20181031T183224300,52.668190,54.196839,46.371464,6.228400,15.177960,1.079225e+02,NaN,NaN
20181031T183224400,53.001691,54.472054,46.371468,6.228399,15.456960,1.079225e+02,NaN,NaN
20181031T183224500,53.326163,54.837795,46.371472,6.228397,15.649560,1.079225e+02,NaN,NaN
20181031T183224600,53.580761,55.193578,46.371475,6.228394,15.836760,1.079225e+02,NaN,NaN
20181031T183224700,53.919773,55.385112,46.371479,6.228394,15.988320,1.079225e+02,NaN,NaN
20181031T183224800,54.274377,55.619265,46.371482,6.228393,15.978600,1.079225e+02,NaN,NaN
20181031T183224900,54.642579,55.972875,46.371487,6.228391,16.014960,1.079225e+02,NaN,NaN
20181031T183225000,54.971040,56.184940,46.371490,6.228391,15.977880,1.078705e+02,NaN,NaN
20181031T183225100,55.313569,56.369630,46.371494,6.228391,15.828480,1.078705e+02,NaN,NaN
20181031T183225200,55.637183,56.639764,46.371498,6.228390,15.614640,1.078705e+02,NaN,NaN
20181031T183225300,55.963649,56.928666,46.371501,6.228388,15.559200,1.078705e+02,NaN,NaN
20181031T183225400,56.176317,57.098524,46.371504,6.228387,15.287040,1.078705e+02,NaN,NaN
20181031T183225500,56.441938,57.286945,46.371507,6.228387,14.867640,1.078705e+02,NaN,NaN
20181031T183225600,56.758517,57.570767,46.371510,6.228385,14.591880,1.078705e+02,NaN,NaN
20181031T183225700,57.082796,57.815288,46.371514,6.228385,14.504400,1.078705e+02,NaN,NaN
20181031T183225800,57.319614,58.084071,46.371517,6.228383,14.382720,1.078311e+02,NaN,NaN
20181031T183225900,57.502815,58.359905,46.371520,6.228381,14.050080,1.078311e+02,NaN,NaN
20181031T183226000,57.686487,58.488906,46.371522,6.228380,13.566960,1.078311e+02,NaN,NaN
20181031T183226100,57.860936,58.587214,46.371523,6.228380,12.998520,1.078311e+02,NaN,NaN
20181031T183226200,57.981769,58.692571,46.371525,6.228380,12.291840,1.078311e+02,NaN,NaN
20181031T183226300,58.047461,58.734984,46.371525,6.228380,11.320560,1.078311e+02,NaN,NaN
20181031T183226400,57.907713,58.715070,46.371524,6.228379,10.155240,1.078311e+02,NaN,NaN
20181031T183226500,57.819588,58.764945,46.371524,6.228378,9.092160,1.078311e+02,NaN,NaN
20181031T183226600,57.718529,58.669750,46.371523,6.228378,8.014680,1.078248e+02,NaN,NaN
20181031T183226700,57.584957,58.540543,46.371521,6.228379,7.048800,1.078248e+02,NaN,NaN
20181031T183226800,57.434464,58.419942,46.371519,6.228380,6.198840,1.078248e+02,NaN,NaN
20181031T183226900,57.117413,58.282952,46.371516,6.228379,5.778720,1.078248e+02,NaN,NaN
20181031T183227000,56.907598,58.131863,46.371514,6.228380,5.639760,1.078248e+02,NaN,NaN
20181031T183227100,56.714703,57.972168,46.371512,6.228381,5.651640,1.078248e+02,NaN,NaN
20181031T183227200,56.565539,57.800341,46.371510,6.228382,5.789520,1.078248e+02,NaN,NaN
20181031T183227300,56.404965,57.553440,46.371507,6.228384,6.210720,1.078248e+02,NaN,NaN
20181031T183227400,56.281086,57.308094,46.371505,6.228386,7.094160,1.078248e+02,NaN,NaN
20181031T183227500,56.176317,57.098524,46.371504,6.228387,7.880760,1.078807e+02,NaN,NaN
20181031T183227600,56.075730,56.856498,46.371502,6.228390,8.581680,1.078807e+02,NaN,NaN
20181031T183227700,56.028760,56.607422,46.371501,6.228392,9.099000,1.078807e+02,NaN,NaN
20181031T183227800,55.777679,56.244795,46.371497,6.228395,9.762120,1.078807e+02,NaN,NaN
20181031T183227900,55.652943,55.903843,46.371495,6.228398,10.151280,1.078807e+02,NaN,NaN
20181031T183228000,55.491704,55.682554,46.371493,6.228400,10.391760,1.078807e+02,NaN,NaN
20181031T183228100,55.312214,55.521096,46.371490,6.228401,10.485000,1.078807e+02,NaN,NaN
20181031T183228200,55.057145,55.312144,46.371488,6.228401,10.670760,1.078807e+02,NaN,NaN
20181031T183228300,54.803599,55.173186,46.371485,6.228402,10.729440,1.079647e+02,NaN,NaN
20181031T183228400,54.597300,55.015253,46.371483,6.228402,10.726920,1.079647e+02,NaN,NaN
20181031T183228500,54.253913,54.734956,46.371479,6.228403,11.036520,1.079647e+02,NaN,NaN
20181031T183228600,54.065200,54.542804,46.371476,6.228404,11.202840,1.079647e+02,NaN,NaN
20181031T183228700,53.897592,54.309590,46.371474,6.228406,11.341080,1.079647e+02,NaN,NaN
20181031T183228800,53.682264,54.242182,46.371472,6.228406,11.089080,1.079647e+02,NaN,NaN
20181031T183228900,53.653655,54.443764,46.371473,6.228403,10.416960,1.079647e+02,NaN,NaN
